id	text	HOTEL#HAUPT	ZIMMER#SAUBERKEIT	ZIMMER#HAUPT	HOTEL#PREIS	LAGE#HAUPT	ESSEN&TRINKEN#HAUPT	ESSEN&TRINKEN#RUHE	ZIMMER#RUHE	HOTEL#STYLE	HOTEL#SAUBERKEIT	SERVICE#HAUPT	ESSEN&TRINKEN#PREIS	ZIMMER#STYLE	LAGE#PREIS	LAGE#RUHE	ESSEN&TRINKEN#STYLE	ZIMMER#PREIS	SERVICE#SAUBERKEIT
2158	Sehr positiv anzumerken ist die Tatsache, dass es um eine direkt am Hotel befindliche Tiefgarage verfügt.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2159	Der Service im ganzen Haus war freundlich und zuvorkommend. Von Beginn an fühlte man sich wohl.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2160	"Der etwas an """"Laura Ashley"""" erinnernde Stil wird im gesamten Hotel stilsicher durchgehalten."	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2161	Das Zimmer war gemütlich eingerichtet und ausreichend groß. Sehr angenehm Warndienst Trennung von Bad und Toilette.	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2162	Vielleicht sollte man im Zimmer das Lichtkonzept überdenken. Auf mich wirkte das Zimmer immer dunkel.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2163	Ein wenig mehr Helligkeit wäre angenehmer gewesen.Das Abendessen war schmackhaft und qualitativ hochwertig.	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
2164	Das Frühstücksbüffet war in Angebot und Qualität nicht spektakulär,aber absolut befriedigend.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2165	Ich war das erste Mal im Bishofshof und ich muss sagen, es war wirklich sehr sehr schön dort.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2166	Das ist normal nicht mein Ding, aber ich habe es genossen und auch sehr gut geschlafen.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2167	"Man muss die """"Einrichtung"""" lieben. Aber wer nach Regensburg kommt und genau unter dem Dom schlafen darf, ist hier genau richtig."	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2168	Die Ziimmer sind sehr liebevoll eingrichtet, der Service ist mehr als gut und das Frühstück vom Feinsten.	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
2169	Es fehlt hier an nichts und wenn man im Dirndl mehr als nett bewirtet wird, dann passt das einfach. Tolles Hotel, toller Service.	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2170	Alles in allem einfach zu empfehlen. Und das Schöne ist ja, dass man das alles mitten in der Stadt hat.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2171	Der Bischofshof, das Mutterhotel vom Goliath ist ein ausgezeichnetes Hotel mitten im Zentrum von Regensburg mit einem nicht zu unterschätzenden Vorteil für Reisende mit eigenem Auto.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2172	Es hat ein eigenes Parkhaus mitten im Zentrum von R.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2173	Für unseren Aufenthalt während der TT-Festspiele wählten wir eine Suite (Porta Praetoria), die zwar am Ende des Hotelganges liegt, aber dafür fühlten wir uns rundum wohl darin.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2174	Sehr zu empfehlen.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2175	Das Personal ist sehr liebenswürdig, das Frühstück ausgezeichnet, und der ganze Service dort absolut auf zack.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2176	Selbst um Mitternacht noch eine Flasche Wein incl.Eiskühler im Foyer war absolut kein Problem.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2177	Bei schönem Wetter ist auch der Biergarten im Innenhof eine Augenweide.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2178	Der Bischofshof ist ein tolles Hotel mit perfekter Gastronomie und einer himmlischen Ruhe (bei der Nähe zum Dom...) mitten Regensburg.	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
2179	Wann immer ich in Regensburg bin, ich gehe in den Bischofshof, parke in der Tiefgarage und schalte komplett ab.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2180	Schöne Zimmer, sehr freundliches und aufmerksames Personal, in der kalten Jahreszeit einen sehr angenehmen Loungebereich abends für die Gäste.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2181	Während der Sommermonate bei Schönwetter brodelt es ja eh in der Altstadt von Regensburg.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2182	Schönes Hotel mit Stil in perfekter Lage.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2183	Personal extrem freundlich und kompetent.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2184	Negativ sind die Fernseher in Briefmarkengröße die wegen der großen Zimmer nur erahnen lassen was passiert.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2185	das Frühstück ist im Hotel Goliath wesentlich besser, es gehört zur gleichen Familie.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2186	Ansonsten schöne Atmosphäre in historischen Ambiente	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2187	Schön renovierte historische Räume die aufgrund Ihrer früheren unterschiedlichen Nutzung individuell gestaltet sind.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2188	Freundliches Personal und auch das Restaurant lohnt einen Besuch.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2189	Das von der Familie Schmalhofer geführte HOTEL BISCHOFSHOF AM DOM beherbergt Hotel und Restaurant in den Räumen der ehemaligen Brauerei und weitere große und (bis auf die 6 Uhr Domglocke :-) sehr ruhige und fast herrschaftliche Zimmer im Nebengebäude.	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
2190	Dieser Standort ist ideal für zu Fuß Erkundungen in Regensburgs Innenstadt, das Auto bleibt in den Gewölben der Tiefgarage stehen!	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2191	Wie haben uns im Haus sehr wohlgefühlt und für den Abend einen Tisch im Restaurant reserviert und wurden bestens mit frischem Salat und leckerem Kalbssteak versorgt, das Frühstück ist ebenfalls auf Niveau und in einem ebensolchen Raum einzunehmen.	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2192	Bis ins Detail liebevoll ausgestattetet.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2193	Eine gleichbleibend höchst schmackhafte Küche.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2194	Kompetentes Personal. Und im Sommer im herrlichen Kastaniengarten, in direkter Nachbarschaft zum Dom, bei Bier und Radi zu entspannen, das hat was!	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
2195	Gute regionale Küche, schneller Service, zackige Speisenaufbereitung, gutes bayerisches Bier, nettes Ambiente und im Sommer ein Muss: Der Biergarten im Hof!	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2196	Wenn man schnell, gut und preiswert regional essen und trinken will, ist der Bischofshof immer noch sehr zu empfehlen. Nahe am Dom in historischen Räumlichkeiten sitzt man gemütlich und kann sich fallen lassen!	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
2197	Wir wurden sehr nett empfangen.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2198	Das Personal ist durchwegs sehr freundlich und hilfsbereit.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2199	Dieses Mal hatten wir keines der hübschen und verschieden eingerichtet charmanten Zimmer.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2200	Wenn man den Glockenklang vom Dom-Turm liebt ist man hier richtig.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2201	Wir wohnten dieses Mal im renovierten Teil im Haupthaus.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2202	"Hier hat man durch die schmale """"Strassenschlucht"""" auf der Donauseite bei offenem Fenster mit Lärm zu rechnen."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2203	Das Zimmer ist geschmackvoll renoviert worden.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2204	Leider war es mit der Sauberkeit nicht zum besten bestellt.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2205	Staub wird wahrscheinlich von den Stoffbespannungen statisch angezogen.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2206	Auch im Toilettenbecken waren innen und auch aussen Spuren des Vorgängers zu finden.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2207	Wir haben das sofort an der Rezeption gemeldet und man versprach uns	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2208	Perfekter Service und viel Liebe zum Detail!	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
2209	Vom perfekten Dinner im hauseigenen Restaurant bis zum Frühstück war alles perfekt!	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2210	"Schönes Hotel, Top gelegen. Unbedingt ein renoviertes Zimmer nehmen, meins war ein altes, das war sauber aber auch """"dated""""."	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2211	dom ist nebenan und von vielen Zimmern zu sehen.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2212	Service ist gut, dass die Kasse Nachts um 23 Uhr geschlossen hat und man nicht auschecken kann ist doch eher komisch.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2213	Frühstück ist top, da kann man kaum etwas verbessern.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2214	In Summe geht der Preis in Ordnung!	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2215	Hotelliegt super im Zentrum,schnoener Biergarten,schoene Zimmer in verschiedenen Ausstagtungen mit Domblick und so....gutes ausreichendes Fruehstueck,Essen im Restaurand sei ganz gut sagten die Gaeste	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
2216	..nettes und hilfsbereites Personal,Parken Tiefgaragevorhanden,haben extra Radfaherzimmer die preislich guenstiger sind..	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
2217	Sehr schönes, romantische Hotel miotten inder Altstadt von Regensburg.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2218	Zimmer sind komplett ausgestattet und sehr sauber.	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2219	Die Hotel Tiefgarage ist in dieser Gegend notwendig.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2220	Draussen gibt es kaum Parkplätze.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2221	Das Restaurant im Hotel ist sehr empfehlenswert und bietet eine grosse Auswahl an bayrischen Spezialitäten.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2222	Das ganz zu sehr moderaten Preisen.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2223	Sehr netter Empfang an der Rezeption.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2224	Wir erhielten ein Zimmerupgrade im Haupthaus ohne spezielle Nachfrage.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2225	Schön gelegener ruhiger Innenhof für Frühstück und Abendessen.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2226	Freundliches Servicepersonal bei überschaubarem Frühstücksbuffet.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2227	Das Hotel nutzt einen Teil eines großen viereckigen Gebäudes um einen sehr schönen Innengarten, in dem ein Restaurant betrieben wird und der bei gutem Wetter auch für das Frühstück genutzt werden kann.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2228	Der Bischofshof liegt unmittelbar neben dem Regensburger Dom, mithin in toller zentraler Lage.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2229	Die Zimmer befinden sich in 3 unterschiedlichen Lagen: im Haupttrakt des Hotels zum Innenhof, im Haupttrakt zur Altstadtgasse Unter den Schwibbögen (mit moderatem Autoverkehr) und in der sog. Dependance im Trakt gegenüber unmittelbar an der Außenwand des Doms (wohl ohne Aussicht).	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2230	Das Zimmer bot einen wunderschönen Ausblick auf den Dom und auf das	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2231	Leider ist es mittlerweile ein Nichtraucherhotel, was für mich als raucher natürlich entäuschend war.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2232	Zumal ich in der Dependance (über den Hof) untergebracht war, welche man, mit ihren wenigen Zimmern, ja zum Raucherbereich hätte machen können.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2233	Na ja, im Moment werden wohl auch alle Zimmer renoviert (meins war es noch nicht) was auch als Erklärung für das schlechte Funktionieren des W-Lans war.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2234	Frühstück, Empfang, Personal, freundlichkeit war über dem Durchschnitt.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2235	Für mich die perfekte Hotel-Wahl in Regenburg!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2236	Sehr schöne, historische Hotelanlage im Zentrum von Regensburg.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2237	Die Zimmer sind stilvoll und dennoch modern eingerichtet.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2238	Das Hotel hat eine eigene Tiefgarage, was gerade im Stadtzentrum keine Selbstverständlichkeit ist.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2239	Das Personal ist freundlich und das Frühstück war ebenfalls sehr gut.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2240	WLAN ist überall verfügbar und kostenlos.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2241	Ich kann das Hotel nur empfehlen!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2242	Das Hotel liegt unmittelbar am Dom und in der Altstadt von Regensburg.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2243	Die Zimmer sind groß und komfortabel.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2244	Das Personal aufmerksam und sehr hilfreich.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2245	Das Frühstücksbuffet ist sehr gut, das Personal kommt mit Sonderwünschen ohne Nachfragen zurecht.	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2246	Ich habe den Hotelaufenthalt für eine größere Gruppe organisiert und dabei das Team an der Rezeption sehr schätzen gelernt.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2247	Tischreservierungen waren überhaupt kein Problem, sehr flexibel, angepasst an die jeweilige Wetterlage.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2248	Das Essen war ausgezeichnet.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2249	Zur großen Freude der Oldiefahrer gibt es eine Tiefgarage, was in der Regensburger Altstadt sonst eher selten der Fall ist.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2250	Im Bischofshof zu wohnen, vermittelt ein ganz besonderes Gefühl.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2251	Die Zimmer sind recht gediegen, es muss einem natürlich klar sein, dass man nicht in einem modernen Gebäudekomplx untergebracht ist.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2252	Das Frühstück ist gut. Genial dagegen der Biergarten im Innenhof, direkt an das Domschatzmuseum angrenzend und mit Blick uaf die Domtürme.	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2253	Die zentrale Lage runden den Eindruck ab.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2254	Einfach vor die Tür zu treten und sich dann indas Regensburger Gassengewirr zu stürzen oder eines der zahlreichen Caffees zu besuchen ist eben nur schön.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2255	Das Hotel hat zwei Gebäude mit einem großen, vom Verkehrslärm abgeschirmten Hof dazwischen, in dem man auch draußen essen kann.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2256	Das rückwärtige Gebäude hat keinen Aufzug.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2257	Ich bin 76 Jahre alt, und man hat mich glatt dort einquartiert, mit 44 Stufen bis zu meinem Zimmer.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2258	Es gab zwei Badezimmer: eines mit Toilette und Waschbecken, das andere mit einer großen Dusche, Waschbecken und Spiegelschrank.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2259	Beide Räume sind schön groß. Internetanschluss über WLAN gibt es kostenlos.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2260	Die Tür hat keinen Spion und der Fluchtplan ist etwas merkwürdig.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2261	Das Frühstücksbüffett ist sehr reichhaltig.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2262	Auch für die anderen Mahlzeiten ist das Restaurant in Ordnung, aber es gibt in der Nähe interessantere Lokalitäten. Die Postbank	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2263	Das Hotel Bischofshof ist direkt neben dem Regensburger Dom gelegen und damit idal für Stadtbesichtigungen.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2264	Die Zimmer sind nicht besonders groß, aber zweckmässig und genütlich eingerichtet.	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2265	Alles ist sehr sauber und gepflegt.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2266	Die zum Innenhof gelegenen Zimmer sind sehr ruhig, lediglich am Samstag wurden wir um 6 Uhr morgens durch eine agressive Domglocke aus dem Schlaf gerissen.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2267	Das Frühstücksbuffet erfüllt alle Wünsche. Im, dem Hotel angeschlossenen Restaurant gibt es eine gute Auswahl an Speisen und Getränken.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2268	Alles in Allem, ein empfehlenswertes Hotel.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2269	Ich war auf Geschäftsreise hier, ein wirklich schöner Ort zum Übernachten.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2270	Das Personal war hilfsbereit, das Hotel liegt zentral, und man erreicht alle Sehenswürdigkeiten schnell.	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
2271	Die Zimmer waren groß und gepflegt.	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2272	Das einzige Manko ist das Glockengeläute des Doms.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2273	Die Lage des Hotels ist wirklich schön und zentral.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2274	Eine Tiefgarage befindet sich direkt am Hotel.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2275	Der erste Eindruck ist auch nobel und romantisch.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2276	Die Zimmer sind allerdings schon etwas abgewohnt und die Einzelzimmer haben auch nur ein Minibad.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2277	Durch die zentrale Lage und das Kopfsteinpflaster vor dem Haus sind die Zimmer zur Strasse etwas laut - im Winter war das nicht so ein Problem, da bei der Kälte kaum jemand nachts unterwegs ist.	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2278	Insgesamt war das Zimmer sauber, in dem Bett konnte man gut schlafen, das Frühstücksbüffet ist gut und abwechslungsreich.	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2279	Alles gut aber für den Preis nicht herausragend.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2280	Ein wirklich sehr schön gelegenes und traditionelles Haus.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2281	Zuerst waren wir erfreut über ein kostenloses Ugrade auf eine Suite.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2282	Diese war zwar groß aber angestaubt, Flecken an den Wänden, im Schrank und auf den Ablagen kein Staub gewischt, abgeplatzte Stellen in der Badewanne.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2283	Eigentlich Schade aber zu viele Kleinigkeiten, die den Gesamteintrug nachhaltig schmälern	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2284	Das Hotel (mit Tiefgarage) liegt sehr zentral in unmittelbarer Nachbarschaft zum Regensburger Dom und besteht aus dem Haupthaus und einer Dependance, die direkt gegenüber des Hoteleingangs auf der anderen Seite des Innenhofes liegt.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2285	Ich war bereits mehrfach im Bischofshof, allerdings zum ersten Mal in der Dependance.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2286	Das Zimmer - in der zweiten Etage des alten Nebengebäudes - zeichnete sich vor allem durch absolute Ruhe aus.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2287	Die Fensterseite des Gebäudes schmiegt sich direkt an die Fassade des Doms an.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2288	Die Zimmer sind dadurch nicht ganz hell, aber eben herrlich ruhig. Das Zimmer war groß und geschmackvoll eingerichtet (eleganter Landhausstil), mit einem schönen Bad und sehr guten Betten.	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2289	Die Dependance verfügt über einen schönen kleinen Aufenthaltsraum mit Blick in den	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2290	Das Hotel, dessen Zimmer einem 4-Sterne-Hotel genügen, liegt gleich neben dem Dom, mitten im Herzen von Regensburg.	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2291	Ihm angeschlossen ist ein sehr gut geführtes Restaurant, wo man deftige niederbayerische Schmankerln essen kann.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2292	Das Frühstück, ist reichhaltig und vielfältig und kann auch in dem romantischem Innenhof eingenommen werden, wie auch die anderen Mahlzeiten.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2293	Das Hotelpersonal ist sehr freundlich und hilfsbereit.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2294	Das Auto kann in der gegenüberliegenden Tiefgarage geparkt werden.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2295	Was uns in Erinnerung bleiben wird, ist nicht das gute Essen, sondern das Zimmer.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2296	Schlafen bei offenem Fenster ist unmöglich, weil in der Gasse jedes Wort weit schallt und weder Gäste noch Anwohner sich bemühen, leise zu sein.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2297	Die künstliche Belüftung des Zimmer, die eigentlich den Schall fernhalten sollte, rumort stattdessen wie ein alter Kühlschrank.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2298	Also kehrt erst am frühen Morgen halbwegs Ruhe ein, die schon nach 3 - 4 Stunden wieder am Ende ist.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2299	Noch ein Tipp zur Garage: Vor der Anreise die Beschreibung auf der Homepage studieren und mitbringen!	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2300	Das sehr schöne 4-Sterne-Hotel liegt eingebettet im historischen Ambiente im Herzen der malerischen Regensburger Altstadt.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2301	Der Regensburger Dom sowie alle Sehenswürdigkeiten liegen in unmittelbarer Nähe.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2302	Die ruhigen Zimmer sind mit schönen Stilmöbel ausgestattet.	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2303	Einige Zimmer haben einen wunderschönen Blick auf den historischen Innenhof. (Unbedingt danach fragen).	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2304	Freundliches Personal und gutes Frühstück	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2305	Das Hotel Bischofshof am Dom liegt- wie der Name schon sagt direkt am Dom und damit auch mitten in der Innenstadt nur wenige Meter von der Steinernen Brücke über die Donau.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2306	Die 55 Zimmer sind recht großzügig gestaltet - ca. 20 - 30 m² groß und teils mit sehr schönem Blick auf den Dom.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2307	Das Frühstück wird in Buffetform angeboten und bietet das volle Programm.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2308	Ausgezeichneter Kaffee und glücklicherweise ohne Limit zu haben.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2309	Ein sehr schöner und erstaunlich stiller Biergarten ist am Hotel angschlossen.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2310	Parken in der hoteleigenen Tiefgarage- kostenpflichtig (etwas schwer zu finden: Um das Hotel herum und durch die Bögen fahren).	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2311	WLAN kostenfrei!	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2312	Sicher einer der besten Plätze um sich Regensburg gemütlich anzuschauen!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2313	Das Hiotel ist wunderschön inmitten der Regensburger Altstadt gelegen.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2314	Direkt hinter dem Dom, dem Wahrzeichen Regensburg.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2315	Es gibt einen traumhaft schönen Innenhof, der auch als Biegarten dient.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2316	Die Zimmer sind etwas romantisch ausgestattet aber wirklich schön.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2317	Das Hotel ist die ideal Ausgangbasis zum Erkunden von Regensburg.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2318	Trotz der Innenstadtlage kann man parken, weil sich direkt im Innenhof eine Tiefgarage befindet, welche jedoch nicht im Hotepreis enthalten ist.	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2319	Auch im Hotel befindet sich eines der besten Restaurant von der Regensburger Innenstadt.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
