"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
360,100.0,29571681,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:50:07.160083Z","fixed","931df65e-3b2f-49cf-a38c-3243e6b973f2","[{""end"":5,""text"":""Preis"",""start"":0,""labels"":[""PRICE-POSITIVE""]},{""end"":30,""text"":""Ambiente"",""start"":22,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-NEGATIVE""]}]","[{""end"":96,""text"":""insgesamt eher durchschnittlich"",""start"":65,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",15.976,"GPT-3",3,"Preis war angemessen, Ambiente war okay, Essen war enttäuschend, insgesamt eher durchschnittlich.","2024-01-21T08:50:07.160101Z"
361,100.0,29571683,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:50:13.484217Z","fixed","b25dffa3-bf0a-4b56-8d54-9120dd4b0061","[{""end"":25,""text"":""Service"",""start"":18,""labels"":[""SERVICE-POSITIVE""]}]","",5.407,"GPT-3",3,"Sehr aufmerksamer Service, der immer für einen da ist.","2024-01-21T08:50:13.484233Z"
362,100.0,29559004,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:10:04.325743Z","fixed","48c169c5-62fb-47fb-9c71-42c5d4ce9b68","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",3.781,"GPT-3",3,"Das Essen war leider nicht besonders gut.","2024-01-20T13:10:04.325758Z"
363,100.0,29571701,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:50:46.386952Z","fixed","2f310e0b-adf3-4197-8960-960fc9b1d13b","[{""end"":62,""text"":""Essens"",""start"":56,""labels"":[""PRICE-NEGATIVE""]}]","",38.129000000000005,"GPT-3",3,"Die Preise waren definitiv zu hoch für die Qualität des Essens.","2024-01-21T08:50:54.832033Z"
364,100.0,29558811,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:58:11.235354Z","fixed","563a184f-34c8-4b20-b342-d93a1dc9c53e","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.49,"GPT-3",3,"Der Service war in Ordnung.","2024-01-20T12:58:11.235369Z"
365,100.0,29571734,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:51:42.931084Z","fixed","5d50b955-9880-4b60-9e8d-5cf1ab087575","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":72,""text"":""Preise"",""start"":66,""labels"":[""PRICE-NEGATIVE""]}]","",44.906,"GPT-3",3,"Das Personal war sehr freundlich und aufmerksam, jedoch waren die Preise etwas zu hoch.","2024-01-21T08:51:42.931109Z"
366,100.0,29571744,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:51:56.778423Z","fixed","61d258d6-c798-4425-a1b4-897dacbcb01a","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":43,""text"":""Bedienung"",""start"":34,""labels"":[""SERVICE-NEGATIVE""]},{""end"":93,""text"":""Restaurant"",""start"":83,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",12.673,"GPT-3",3,"Der Service war enttäuschend, die Bedienung war unfreundlich und langsam, aber das Restaurant war insgesamt in Ordnung.","2024-01-21T08:51:56.778438Z"
367,100.0,29571758,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:52:19.119618Z","fixed","70428246-b3bc-4f51-942a-3469f9ca0267","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":39,""text"":""Ambiente"",""start"":31,""labels"":[""AMBIENCE-NEGATIVE""]}]","",21.46,"GPT-3",3,"Der Service war okay, aber das Ambiente hat uns nicht überzeugt.","2024-01-21T08:52:19.119633Z"
368,100.0,29571766,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:52:33.750740Z","fixed","2447956e-0c19-40ae-bf6e-5fa609cac398","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":37,""text"":""Essen"",""start"":32,""labels"":[""FOOD-POSITIVE""]},{""end"":73,""text"":""Preise"",""start"":67,""labels"":[""PRICE-NEGATIVE""]}]","",13.481,"GPT-3",3,"Der Service war in Ordnung, das Essen hat gut geschmeckt, aber die Preise waren zu hoch.","2024-01-21T08:52:33.750756Z"
369,100.0,29571771,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:52:43.526022Z","fixed","d0a6df3f-c373-40e5-a448-095976850865","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",8.938,"GPT-3",3,"Die Atmosphäre war durchschnittlich.","2024-01-21T08:52:43.526046Z"
370,100.0,29571791,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:53:27.951148Z","fixed","5ee518c6-0970-4af2-b3c3-b03c6261aa9a","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]},{""end"":71,""text"":""Ambiente"",""start"":63,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":118,""text"":""Preise"",""start"":112,""labels"":[""PRICE-POSITIVE""]},{""end"":152,""text"":""Service"",""start"":145,""labels"":[""SERVICE-POSITIVE""]}]","",43.407,"GPT-3",3,"Das Restaurant hat eine durchschnittliche Gesamtbewertung, das Ambiente könnte jedoch verbessert werden und die Preise sind angemessen, aber der Service war gut.","2024-01-21T08:53:27.951163Z"
371,100.0,29571798,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:53:36.367301Z","fixed","da46d6ee-b5a7-4724-9194-083b861c30c7","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",7.488,"GPT-3",3,"Die Preise waren durchschnittlich.","2024-01-21T08:53:36.367318Z"
372,100.0,29571813,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:54:00.471757Z","fixed","8e917a0c-3a0d-4165-9b63-0aa775641876","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",23.207,"GPT-3",3,"Die Speisen waren köstlich.","2024-01-21T08:54:00.471787Z"
373,100.0,29571825,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:54:20.179267Z","fixed","434db2ef-f921-4d5a-abe0-6eba5d5105c9","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":43,""text"":""Musik"",""start"":38,""labels"":[""AMBIENCE-POSITIVE""]}]","",18.839,"GPT-3",3,"Das Ambiente war etwas kühl, aber die Musik war sehr angenehm.","2024-01-21T08:54:20.179285Z"
374,100.0,29571826,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:54:26.748672Z","fixed","b79e2a4a-866e-4896-a5d4-9b80d8740c30","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.583,"GPT-3",3,"Das Essen war leider enttäuschend.","2024-01-21T08:54:26.748710Z"
375,100.0,29558887,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:01:58.405454Z","fixed","825f15e3-0f96-4ca2-93d3-e529cf50f8d3","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",2.256,"GPT-3",3,"Der Service war sehr aufmerksam und freundlich.","2024-01-20T13:01:58.405470Z"
376,100.0,29559283,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:30:54.292995Z","fixed","ac3e0afb-6541-4f5b-b51c-32e9cada704d","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",1.913,"GPT-3",3,"Das Restaurant hat mich enttäuscht.","2024-01-20T13:30:54.293010Z"
377,100.0,29571834,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:54:37.993112Z","fixed","50068a8e-5441-4ce6-a2b4-4fae53f3713c","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":84,""text"":""Eindruck eher negativ"",""start"":63,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",10.07,"GPT-3",3,"Die Preise waren nicht besonders günstig und insgesamt war der Eindruck eher negativ.","2024-01-21T08:54:37.993133Z"
378,100.0,29571844,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:54:47.432968Z","fixed","3c1432d0-0ec6-4884-9345-3d3d343a516c","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",8.306,"GPT-3",3,"Das Essen war durchschnittlich, aber nichts Besonderes.","2024-01-21T08:54:47.432986Z"
379,100.0,29571859,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:55:10.183256Z","fixed","8fe726b0-e7a8-4178-95b0-6854bd5d7b22","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":42,""text"":""Service"",""start"":35,""labels"":[""SERVICE-POSITIVE""]},{""end"":95,""text"":""Preis-Leistungs-Verhältnis"",""start"":69,""labels"":[""PRICE-POSITIVE""]}]","",21.708,"GPT-3",3,"Das Essen war in Ordnung, aber der Service war sehr gut und auch das Preis-Leistungs-Verhältnis stimmte.","2024-01-21T08:55:10.183273Z"
380,100.0,29571874,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:55:28.449508Z","fixed","43c206e0-9eba-43ec-94be-44a0dfcd975f","","[{""end"":29,""text"":""positiver Gesamteindruck"",""start"":5,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",17.345,"GPT-3",3,"Sehr positiver Gesamteindruck.","2024-01-21T08:55:28.449530Z"
381,100.0,29571888,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:55:49.305377Z","fixed","e1ae0036-499d-45c1-afcf-8435474d05e8","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":43,""text"":""Ambiente"",""start"":35,""labels"":[""AMBIENCE-NEGATIVE""]}]","",19.936,"GPT-3",3,"Das Essen war in Ordnung, aber das Ambiente war nicht besonders.","2024-01-21T08:55:49.305397Z"
382,100.0,29571900,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:56:11.321901Z","fixed","ccc45e6e-a7ba-460b-a417-a67f905fdc2c","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":95,""text"":""Restaurant"",""start"":85,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":113,""text"":""Preise"",""start"":107,""labels"":[""PRICE-NEUTRAL""]}]","",20.772,"GPT-3",3,"Das Ambiente war sehr angenehm und insgesamt hatten wir einen positiven Eindruck vom Restaurant, wobei die Preise weder negativ noch positiv waren.","2024-01-21T08:56:11.321919Z"
383,100.0,29571909,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:56:25.254551Z","fixed","0e5d6835-71f5-4284-858e-5082e58488c9","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",12.801,"GPT-3",3,"Der Service war sehr zuvorkommend und aufmerksam.","2024-01-21T08:56:25.254567Z"
384,100.0,29571923,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:56:49.244374Z","fixed","5f71ea51-f99d-4ada-9eed-418b999bfe65","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",23.165,"GPT-3",3,"Die Musik war viel zu laut und störte die Unterhaltung.","2024-01-21T08:56:49.244391Z"
385,100.0,29558888,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:02:00.793228Z","fixed","96e3bcc4-b009-47b2-aa78-5b64be6344ac","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.635,"GPT-3",3,"Der Service war sehr aufmerksam und freundlich.","2024-01-20T13:02:00.793246Z"
386,100.0,29571926,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:56:58.082069Z","fixed","f5ee6026-d209-4ade-a438-b0f6b260f188","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":41,""text"":""Preise"",""start"":35,""labels"":[""PRICE-NEGATIVE""]}]","",7.512,"GPT-3",3,"Das Essen war in Ordnung, aber die Preise waren zu hoch.","2024-01-21T08:56:58.082090Z"
387,100.0,29559144,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:19:52.770775Z","fixed","647aed72-5586-476f-91f0-4e697f505b2b","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",2.765,"GPT-3",3,"Das Restaurant hat eine durchschnittliche Atmosphäre.","2024-01-20T13:19:52.770795Z"
388,100.0,29571931,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:57:07.942655Z","fixed","225cce4d-3496-4b59-81d7-980edff2adfd","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":55,""text"":""Essen"",""start"":50,""labels"":[""FOOD-POSITIVE""]},{""end"":79,""text"":""Service"",""start"":72,""labels"":[""SERVICE-POSITIVE""]}]","",8.84,"GPT-3",3,"Das Restaurant hat eine angenehme Atmosphäre, das Essen ist gut und der Service ist freundlich.","2024-01-21T08:57:07.942676Z"
389,100.0,29571936,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:57:20.008057Z","fixed","7a918d06-e5b8-4bfa-b30a-2dd7f4aea0d3","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]},{""end"":40,""text"":""Preise"",""start"":34,""labels"":[""PRICE-NEGATIVE""]}]","",10.889,"GPT-3",3,"Das Restaurant war okay, aber die Preise waren zu hoch.","2024-01-21T08:57:20.008074Z"
390,100.0,29571953,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:57:45.682615Z","fixed","5c1c4d02-4224-42b3-8d29-96565b87c267","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":43,""text"":""Essen"",""start"":38,""labels"":[""FOOD-NEUTRAL""]}]","",24.672,"GPT-3",3,"Die Preise waren angemessen, aber das Essen war durchschnittlich.","2024-01-21T08:57:45.682632Z"
391,100.0,29571973,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:58:21.546142Z","fixed","4fc4f6e4-55ab-40f5-a7bb-964eefd8ac33","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":38,""text"":""Preise"",""start"":32,""labels"":[""PRICE-POSITIVE""]},{""end"":74,""text"":""Getränke"",""start"":66,""labels"":[""PRICE-NEGATIVE""]}]","",34.86,"GPT-3",3,"Der Service war in Ordnung, die Preise waren angemessen, aber die Getränke waren etwas teuer.","2024-01-21T08:58:21.546159Z"
392,100.0,29571984,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:58:36.729649Z","fixed","48eb8b66-6b7a-493a-abf3-ca09f04b1986","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":90,""text"":""Restaurant"",""start"":80,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",14.225,"GPT-3",3,"Das Essen war sehr lecker und insgesamt hatten wir einen positiven Eindruck vom Restaurant.","2024-01-21T08:58:36.729668Z"
393,100.0,29571988,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:58:45.449098Z","fixed","2670a364-157d-4471-bd27-cf1cc3c7f936","[{""end"":47,""text"":""Atmosphäre"",""start"":37,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.749,"GPT-3",3,"Ein toller Ort mit einer gemütlichen Atmosphäre.","2024-01-21T08:58:45.449119Z"
394,100.0,29571993,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:58:53.125538Z","fixed","bb7f4dbd-7de0-44bb-a7b7-f808f6bdf952","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",6.56,"GPT-3",3,"Der Service war in Ordnung, nichts Besonderes.","2024-01-21T08:58:53.125556Z"
395,100.0,29558813,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:58:14.268107Z","fixed","27d80216-c56a-40f4-aef5-6739ecc9bc4f","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",2.238,"GPT-3",3,"Der Service war in Ordnung.","2024-01-20T12:58:14.268127Z"
396,100.0,29571998,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:59:03.591362Z","fixed","1a7bd42e-9249-43bd-9daf-283a97c3ceb7","[{""end"":25,""text"":""Restaurant"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":50,""text"":""Preisen"",""start"":43,""labels"":[""PRICE-POSITIVE""]}]","",9.138,"GPT-3",3,"Ein sehr gutes Restaurant mit angemessenen Preisen.","2024-01-21T08:59:03.591383Z"
397,100.0,29559117,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:17:32.539225Z","fixed","2d72c5af-a4d2-423f-a51f-34e0ee72bdd2","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.983,"GPT-3",3,"Die Preise waren angemessen.","2024-01-20T13:17:32.539241Z"
398,100.0,29572006,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:59:22.701923Z","fixed","036bf972-869d-41b3-82eb-b3512a3d57b7","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":65,""text"":""Service"",""start"":58,""labels"":[""SERVICE-NEUTRAL""]}]","[{""end"":113,""text"":""der Eindruck"",""start"":101,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",18.134,"GPT-3",3,"Das Restaurant hat eine durchschnittliche Atmosphäre, der Service war in Ordnung, aber insgesamt war der Eindruck eher neutral.","2024-01-21T08:59:22.701942Z"
399,100.0,29572029,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T08:59:53.346868Z","fixed","19a3fe89-4aad-426d-97f9-020708bfaca7","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",29.729,"GPT-3",3,"Das Lokal hat eine sehr angenehme Atmosphäre.","2024-01-21T08:59:53.346884Z"
400,100.0,29559121,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:17:41.916551Z","fixed","7cbe42c8-0439-45cf-bde6-5f5fc2b01a05","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":51,""text"":""Preise"",""start"":45,""labels"":[""PRICE-POSITIVE""]}]","",8.489,"GPT-3",3,"Das Essen war zwar nicht besonders, aber die Preise waren angemessen.","2024-01-20T13:17:41.916570Z"
401,100.0,29572089,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:01:05.443848Z","fixed","69d2d65d-6de2-45ac-bdda-0e4c0e512ef6","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",71.061,"GPT-3",3,"Das Essen ist zwar etwas teuer, aber die Qualität rechtfertigt den Preis.","2024-01-21T09:01:05.443865Z"
402,100.0,29559229,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:24:58.264676Z","fixed","55170fee-4e16-4f3e-ab5a-190ab7bf3699","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":45,""text"":""Service"",""start"":38,""labels"":[""SERVICE-NEGATIVE""]}]","",8.782,"GPT-3",3,"Das Essen war ausgezeichnet, aber der Service war sehr unfreundlich.","2024-01-20T13:24:58.264694Z"
403,100.0,29559056,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:13:04.777841Z","fixed","68603d33-103b-47ab-93c1-4eb68a8eb711","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.666,"GPT-3",3,"Der Service war durchschnittlich.","2024-01-20T13:13:04.777857Z"
404,100.0,29572096,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:01:19.594296Z","fixed","487e3a89-48a9-4313-a092-f9bc7e90f35a","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":51,""text"":""Atmosphäre"",""start"":41,""labels"":[""AMBIENCE-POSITIVE""]}]","",12.803,"GPT-3",3,"Das Personal war sehr freundlich und die Atmosphäre war angenehm.","2024-01-21T09:01:19.594318Z"
405,100.0,29572109,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:01:34.072603Z","fixed","36f42b53-7110-4398-b990-a27a4cdf08de","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":81,""text"":""Service"",""start"":74,""labels"":[""SERVICE-NEGATIVE""]},{""end"":65,""text"":""Ambiente"",""start"":57,""labels"":[""AMBIENCE-NEGATIVE""]}]","",13.02,"GPT-3",3,"Das Restaurant hat eine positive Gesamtwirkung, aber das Ambiente und der Service waren eher negativ.","2024-01-21T09:01:34.072620Z"
406,100.0,29572116,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:01:41.083474Z","fixed","0ef88e31-4044-409e-bc91-237f516b4ed0","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",6.055,"GPT-3",3,"Die Atmosphäre war sehr angenehm und gemütlich.","2024-01-21T09:01:41.083492Z"
407,100.0,29572126,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:01:52.709986Z","fixed","a8fe38c2-9d91-4c7b-befe-9b9f5a40b192","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":47,""text"":""Preis"",""start"":42,""labels"":[""PRICE-POSITIVE""]}]","",10.81,"GPT-3",3,"Das Restaurant hat uns enttäuscht und der Preis war angemessen.","2024-01-21T09:01:52.710003Z"
408,100.0,29572148,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:02:18.037147Z","fixed","16e02264-de6f-4a39-9804-de715f0dbf72","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",24.45,"GPT-3",3,"Das Essen war wirklich köstlich.","2024-01-21T09:02:18.037166Z"
409,100.0,29559005,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:10:07.547424Z","fixed","299ce875-a9bf-4efe-9e8d-6ed6ad03e553","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",2.345,"GPT-3",3,"Das Essen war leider nicht besonders gut.","2024-01-20T13:10:07.547442Z"
410,100.0,29572196,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:03:08.119985Z","fixed","ead47110-445b-4838-b1df-686c1e56e12a","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":40,""text"":""Service"",""start"":33,""labels"":[""SERVICE-POSITIVE""]}]","",49.176,"GPT-3",3,"Der Preis war angemessen und der Service war gut.","2024-01-21T09:03:08.120010Z"
411,100.0,29572219,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:03:42.198193Z","fixed","f71d423b-327c-44db-93d1-2dd354c31cc5","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":40,""text"":""Restaurant"",""start"":30,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":73,""text"":""Essen"",""start"":68,""labels"":[""FOOD-POSITIVE""]},{""end"":94,""text"":""Service"",""start"":87,""labels"":[""SERVICE-NEUTRAL""]},{""end"":126,""text"":""Ambiente"",""start"":118,""labels"":[""AMBIENCE-NEGATIVE""]}]","",33.233,"GPT-3",3,"Die Preise waren zu hoch, das Restaurant war enttäuschend, aber das Essen war gut, der Service war in Ordnung und das Ambiente war nicht besonders.","2024-01-21T09:03:42.198211Z"
