agreement,annotation_id,annotator,aspect_available_without_judgement,created_at,few_shot_condtion,id,label-explicit,label-implicit,lead_time,model,split,text,two_or_more_sentences,updated_at
100.0,29424789,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:08:27.550981Z,random,38e8c828-476e-4e7a-9ff1-fdaa37a69a12,"[{""end"":27,""text"":""Personal"",""start"":19,""labels"":[""SERVICE-POSITIVE""]},{""end"":102,""text"":""Service"",""start"":95,""labels"":[""SERVICE-NEGATIVE""]}]",,10.88,Llama70B,2,"In der Tat ist das Personal sehr freundlich und zuvorkommend, aber es gibt ein Problem mit dem Service.",,2024-01-18T07:08:27.551002Z
100.0,29424821,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:09:18.363714Z,random,71280647-3b98-4ba8-83d5-7bc11aa6bd44,"[{""end"":25,""text"":""Eis"",""start"":22,""labels"":[""FOOD-NEGATIVE""]}]",,49.927,Llama70B,2,"Am Ende bekam ich ein Eis, das war allerdings auch nur halb so groß wie ein Würfel.",,2024-01-18T07:09:18.363736Z
100.0,29424834,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:09:30.711222Z,random,d0544597-77a4-4040-aa31-80c6c40da41b,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":51,""text"":""Mitarbeiter"",""start"":40,""labels"":[""SERVICE-POSITIVE""]}]",,11.476,Llama70B,2,Das Ambiente ist sehr gemütlich und die Mitarbeiter super freundlich.,,2024-01-18T07:09:30.711240Z
100.0,29424846,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:09:49.960647Z,random,c4256292-4a0a-4cb5-87fe-89bd771e95e6,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":43,""text"":""schnell serviert"",""start"":27,""labels"":[""SERVICE-POSITIVE-no-phrase""]}]",26.675,Llama70B,2,Das Essen war sehr gut und schnell serviert.,,2024-01-21T15:20:27.544978Z
100.0,29425563,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:23:52.777330Z,random,9f2b6bae-f34a-4f54-85d0-672701255d02,"[{""end"":11,""text"":""Kellner"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":75,""text"":""Essen"",""start"":70,""labels"":[""FOOD-NEUTRAL""]}]",,31.888,Llama70B,3,"Die Kellner sind sehr freundlich, aber in der Überzahl, dafür war das Essen eher Durchschnitt und nicht so gut wie erwartet.",,2024-01-18T07:23:52.777348Z
100.0,29425566,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:23:57.079371Z,random,a3a504d4-4702-4936-9ef6-89fe4dfbd138,"[{""end"":25,""text"":""Personal"",""start"":17,""labels"":[""SERVICE-POSITIVE""]}]",,3.441,Llama70B,3,Immerhin ist das Personal freundlich.,,2024-01-18T07:23:57.079388Z
100.0,29425660,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:25:40.574594Z,random,f0f48983-9157-48ec-9af9-573f1902c9a7,"[{""end"":32,""text"":""Musik"",""start"":27,""labels"":[""AMBIENCE-NEGATIVE""]}]",,102.664,Llama70B,3,Die Stimmung ist durch die Musik etwas gedämpft.,,2024-01-18T07:25:40.574617Z
100.0,29425671,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-18T07:25:53.901231Z,random,d3a82ced-b5af-4ce6-92e0-55b28303fabd,,,12.529,Llama70B,3,"Wir hatten uns vorher für ein anderes Lokal entschieden, das sich aber als überfüllt herausstellte.",,2024-01-18T07:25:53.901247Z
100.0,29425682,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:26:01.784719Z,random,5972302b-a499-41a7-becc-05b9efc0efd0,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]",,7.107,Llama70B,3,Die Bedienung war durchschnittlich.,,2024-01-18T07:26:01.784740Z
100.0,29425701,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:26:24.038879Z,random,36eca5ad-9ffe-4e0d-a582-ed65c462d70b,"[{""end"":32,""text"":""Menü"",""start"":28,""labels"":[""PRICE-NEGATIVE""]}]",,21.394,Llama70B,3,Wir haben uns für das teure Menü entschieden.,,2024-01-18T07:26:24.038901Z
100.0,29425709,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:26:35.547652Z,random,985e22bb-bf3f-4c67-898a-b5eeb262ae24,,"[{""end"":46,""text"":""leider keine Preisreduktion."",""start"":18,""labels"":[""PRICE-NEGATIVE-no-phrase""]}]",10.418,Llama70B,3,Hier gibt es auch leider keine Preisreduktion.,,2024-01-18T07:26:35.547669Z
100.0,29425715,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:26:44.923308Z,random,83483da6-6ed6-46f1-bc99-c5f59a08a0ed,"[{""end"":13,""text"":""Essen"",""start"":8,""labels"":[""FOOD-NEUTRAL""]}]",,8.245,Llama70B,3,Mit dem Essen war alles in Ordnung.,,2024-01-18T07:26:44.923327Z
100.0,29425724,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:27:00.724336Z,random,81f6bc55-df89-4990-b47e-ba34738f5ebd,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]},{""end"":41,""text"":""Ambiente"",""start"":33,""labels"":[""AMBIENCE-NEUTRAL""]}]",,14.972,Llama70B,3,"Die Preise waren angemessen, das Ambiente eher schlicht.",,2024-01-18T07:27:00.724352Z
100.0,29425734,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-18T07:27:14.218571Z,random,4e1d56b7-8d81-49e0-92fd-6ac136f17000,,"[{""end"":43,""text"":""kommen gerne"",""start"":31,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",12.605,Llama70B,3,"Vielen Dank für das Essen, wir kommen gerne wieder.",,2024-01-18T07:27:14.218590Z
100.0,29425744,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:27:26.054014Z,random,d7b410dc-253f-4200-af09-7a066b8dfeee,,"[{""end"":28,""text"":""unserem Besuch"",""start"":14,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",10.895,Llama70B,3,Wir waren mit unserem Besuch vollsten zufrieden.,,2024-01-18T07:27:26.054036Z
100.0,29425815,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-18T07:29:03.820895Z,random,1ee61b1d-ded3-4acc-b26c-de751075797b,,"[{""end"":60,""text"":""Zeitspanne um uns auch das"",""start"":34,""labels"":[""SERVICE-NEGATIVE-no-phrase""]}]",96.947,Llama70B,3,Wir hatten leider nur eine kleine Zeitspanne um uns auch das Essen zubereiten zu lassen.,,2024-01-18T07:29:03.820914Z
100.0,29425823,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:19.058659Z,random,5383a5c9-5e36-4883-a935-ce5da7c4213b,"[{""end"":16,""text"":""Schweinshaxe"",""start"":4,""labels"":[""FOOD-CONFLICT""]}]",,14.045,Llama70B,3,"Der Schweinshaxe war gut, aber leider nicht so groß wie erwartet.",,2024-01-18T07:29:19.058680Z
100.0,29425826,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:24.221209Z,random,9a3dea6f-8d91-4222-8bc1-4bcbf1bff74d,"[{""end"":28,""text"":""Essen"",""start"":23,""labels"":[""FOOD-POSITIVE""]}]",,4.34,Llama70B,3,Wir hatten ein schönes Essen und waren sehr zufrieden.,,2024-01-18T07:29:24.221233Z
100.0,29425832,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:34.204382Z,random,038a234b-38dc-4ac2-b443-f753dce2857a,,"[{""end"":14,""text"":""waren sehr"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",9.106,Llama70B,3,Wir waren sehr zufrieden.,,2024-01-18T07:29:34.204400Z
100.0,29425836,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:41.957273Z,random,5841c8eb-3fac-4505-9f63-8f820b05eda6,"[{""end"":9,""text"":""Küche"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,6.663,Llama70B,3,"Die Küche war so laut, dass man sich nicht unterhalten konnte.",,2024-01-18T07:29:41.957294Z
100.0,29425840,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:46.371558Z,random,e35f2210-6c73-47e6-a8e3-06ab83e75527,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,3.633,Llama70B,3,Das Essen war sehr lecker.,,2024-01-18T07:29:46.371575Z
100.0,29425848,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:29:57.854253Z,random,19b579d0-e256-4a44-ab02-60a5c2eb3519,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]",,10.683,Llama70B,3,Dem Service kann man nichts vorwerfen.,,2024-01-18T07:29:57.854272Z
100.0,29425854,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:08.590879Z,random,ef643732-22ca-48d6-b002-110fa3ad81e9,"[{""end"":25,""text"":""LOC Burger"",""start"":15,""labels"":[""FOOD-POSITIVE""]}]",,9.85,Llama70B,3,"Wir hatten das LOC Burger, das war einfach nur lecker.",,2024-01-18T07:30:08.590896Z
100.0,29425858,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:18.961654Z,random,f21466c8-e0b1-4d7b-b2ee-d2f203f7940a,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,4.827,Llama70B,3,Die Bedienung war schnell und zuvorkommend.,,2024-01-18T07:30:18.961669Z
100.0,29425862,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:26.248562Z,random,45c8a821-b1de-4b2a-a89a-871f27efd53a,"[{""end"":31,""text"":""Preisleistung"",""start"":18,""labels"":[""PRICE-POSITIVE""]}]",,6.51,Llama70B,3,Insgesamt war die Preisleistung sehr gut.,,2024-01-18T07:30:26.248583Z
100.0,29425868,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:32.400615Z,random,9a14a4ca-aa0b-4533-8fab-fb49d8be9939,"[{""end"":14,""text"":""Service"",""start"":7,""labels"":[""SERVICE-POSITIVE""]},{""end"":27,""text"":""Essen"",""start"":22,""labels"":[""FOOD-POSITIVE""]}]",,5.315,Llama70B,3,"Toller Service, gutes Essen.",,2024-01-18T07:30:32.400631Z
100.0,29425877,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:45.364526Z,random,53f6fb96-92fa-4c84-8341-63ebdf23604f,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":46,""text"":""Pizza"",""start"":41,""labels"":[""FOOD-NEGATIVE""]}]",,12.161,Llama70B,3,"Das Essen war aber leider nicht gut, die Pizza schmeckte durch und durch nach Salz.",,2024-01-18T07:30:45.364543Z
100.0,29425883,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:30:55.275048Z,random,7c967abb-51d9-4bd1-a1ff-2928e88ae71b,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-NEGATIVE""]}]",,9.04,Llama70B,3,Die Bedienung war schlecht und das Essen auch.,,2024-01-18T07:30:55.275065Z
100.0,29425897,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:14.556965Z,random,b9ba70d0-c65d-486a-a53d-19980da0e833,"[{""end"":7,""text"":""Service"",""start"":0,""labels"":[""SERVICE-NEGATIVE""]}]",,18.482,Llama70B,3,Service sehr langsam.,,2024-01-18T07:31:14.556982Z
100.0,29425904,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:23.732322Z,random,bdb0092d-245b-4aad-9ccb-d5d5e5bc5cf0,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,8.369,Llama70B,3,Das Essen ist eher durchschnittlich.,,2024-01-18T07:31:23.732346Z
100.0,29425910,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:28.651114Z,random,2ed7ee90-0fb4-4850-87d1-648e339b1ea0,,"[{""end"":9,""text"":""war ok"",""start"":3,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",4.1,Llama70B,3,Es war ok.,,2024-01-18T07:31:28.651132Z
100.0,29425916,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:35.863302Z,random,935aa833-df96-41cb-9735-6de6840d8ee4,"[{""end"":19,""text"":""Preis\/Leistung"",""start"":5,""labels"":[""PRICE-POSITIVE""]}]",,6.344,Llama70B,3,Aber Preis/Leistung stimmt.,,2024-01-18T07:31:35.863323Z
100.0,29425920,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:39.928848Z,random,b5f5109a-1de6-4625-b8c2-1b183c1645c1,,"[{""end"":23,""text"":""haben uns sehr wohl"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",3.244,Llama70B,3,Wir haben uns sehr wohl gefühlt.,,2024-01-18T07:31:39.928870Z
100.0,29425925,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:47.338674Z,random,cd2cbb4e-762c-4082-a6a9-f270acf51aad,,"[{""end"":30,""text"":""haben uns sehr wohlgefühlt"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",6.561,Llama70B,3,Wir haben uns sehr wohlgefühlt.,,2024-01-18T07:31:47.338695Z
100.0,29425932,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:54.157561Z,random,678413ea-651f-4118-bee7-b3c604242bc8,,"[{""end"":44,""text"":""besser sein, aber ist in Ordnung"",""start"":12,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",5.898,Llama70B,3,"Könnte auch besser sein, aber ist in Ordnung.",,2024-01-18T07:31:54.157579Z
100.0,29425936,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:31:59.955489Z,random,9ec11baa-6e50-4271-ac28-6088b5024c82,"[{""end"":14,""text"":""Essen"",""start"":9,""labels"":[""FOOD-NEUTRAL""]}]",,4.858,Llama70B,3,Aber das Essen war nicht wirklich schlecht.,,2024-01-18T07:31:59.955506Z
100.0,29425940,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:09.144448Z,random,f1b9b83d-ab92-4b68-8882-93cffef6b069,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,8.399,Llama70B,3,Die Preise sind allerdings sehr hoch.,,2024-01-18T07:32:09.144465Z
100.0,29425944,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:18.437908Z,random,c9ec08bb-a7e7-4555-934c-1b79525d8561,"[{""end"":23,""text"":""Preis\/Leistung"",""start"":9,""labels"":[""PRICE-NEGATIVE""]}]",,8.454,Llama70B,3,Auch der Preis/Leistung Vergleich mit anderen Restaurants in München ist eher schlecht.,,2024-01-18T07:32:18.437930Z
100.0,29425955,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:33.017984Z,random,d3e85c78-cb45-44c6-932d-496a7ecc49ae,,"[{""end"":43,""text"":""ein netter Ort gewesen, aber"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",13.77,Llama70B,3,"Am Ende ist es ein netter Ort gewesen, aber nicht mehr.",,2024-01-18T07:32:33.018012Z
100.0,29425962,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:40.635112Z,random,3300bad2-98e2-42b3-934b-33c7d994fd21,"[{""end"":27,""text"":""Bedienung"",""start"":18,""labels"":[""SERVICE-POSITIVE""]},{""end"":43,""text"":""Service"",""start"":36,""labels"":[""SERVICE-POSITIVE""]}]",,6.759,Llama70B,3,Wir waren mit der Bedienung und dem Service sehr zufrieden.,,2024-01-18T07:32:40.635165Z
100.0,29425966,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:47.755562Z,random,1444c1d8-c7e0-4b61-8c23-b3183e9c3e94,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,6.256,Llama70B,3,Die Preise sind sehr fair.,,2024-01-18T07:32:47.755589Z
100.0,29425972,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:32:55.107796Z,random,8473b729-4eaa-4ea0-b741-a0d8112e365c,"[{""end"":15,""text"":""Mitarbeiter"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,6.508,Llama70B,3,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,,2024-01-18T07:32:55.107814Z
100.0,29425980,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:33:00.807326Z,random,8c40966a-91df-4863-889e-790a8133f01b,"[{""end"":31,""text"":""Preisleistung"",""start"":18,""labels"":[""PRICE-POSITIVE""]}]",,4.788,Llama70B,3,Wir waren mit der Preisleistung sehr zufrieden.,,2024-01-18T07:33:00.807345Z
100.0,29425994,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:33:13.584067Z,random,35ad255d-713b-4aed-9873-3a80c698b0ad,"[{""end"":35,""text"":""Ambiente"",""start"":27,""labels"":[""AMBIENCE-POSITIVE""]}]",,11.912,Llama70B,3,Selbstverständlich ist das Ambiente sehr schön und man kann sich gut entspannen.,,2024-01-18T07:33:13.584087Z
100.0,29425998,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:33:19.435254Z,random,7ed45129-72f2-4484-b825-90d2e6845db7,,"[{""end"":21,""text"":""schlechter"",""start"":11,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",4.97,Llama70B,3,Leider ein schlechter Eindruck.,,2024-01-18T07:33:19.435276Z
100.0,29426012,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:33:34.261855Z,random,af6de04d-81b0-4a3b-9acf-df931ff6c83d,"[{""end"":49,""text"":""Preise"",""start"":43,""labels"":[""PRICE-NEGATIVE""]},{""end"":20,""text"":""Tisch"",""start"":15,""labels"":[""AMBIENCE-NEGATIVE""]}]",,13.625,Llama70B,3,Leider war der Tisch viel zu klein und die Preise waren sehr hoch.,,2024-01-18T07:33:34.261873Z
100.0,29426036,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:33:59.183417Z,random,f30311f2-409c-4fc5-b5ac-9f4cd1effd6c,"[{""end"":16,""text"":""Ambiente"",""start"":8,""labels"":[""AMBIENCE-NEGATIVE""]}]",,23.915,Llama70B,3,Mit dem Ambiente ist es auch nicht so gut.,,2024-01-18T07:33:59.183437Z
100.0,29426044,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:34:12.434314Z,random,0a679241-eb0a-4261-9759-6975a29cab71,"[{""end"":6,""text"":""Preise"",""start"":0,""labels"":[""PRICE-NEUTRAL""]}]",,12.409,Llama70B,3,Preise im Rahmen.,,2024-01-18T07:34:12.434332Z
100.0,29426052,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:34:21.679032Z,random,862544e4-3acf-40b5-9685-2a70f1b795ae,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,8.459,Llama70B,3,Die Bedienung war auch sehr freundlich und hat sich um uns gekümmert.,,2024-01-18T07:34:21.679050Z
100.0,29426060,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:34:28.946259Z,random,2c7bf91d-b53a-49c1-b0ae-410ded16ed37,,"[{""end"":37,""text"":""Abend mit der"",""start"":24,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",6.092,Llama70B,3,Wir hatten einen tollen Abend mit der ganzen Familie.,,2024-01-18T07:34:28.946276Z
100.0,29426065,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:34:34.885196Z,random,5ac288a5-e623-4656-86fd-72c0a3b4cd73,"[{""end"":13,""text"":""Tische"",""start"":7,""labels"":[""AMBIENCE-NEGATIVE""]}]",,5.175,Llama70B,3,Einige Tische sind zu eng.,,2024-01-18T07:34:34.885214Z
100.0,29426079,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:34:53.303618Z,random,ea93bb9c-458f-4402-bd20-8d4c1c790636,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":63,""text"":""Mitarbeiter"",""start"":52,""labels"":[""SERVICE-POSITIVE""]}]",,17.633,Llama70B,3,"Das Ambiente ist sehr freundlich und gemütlich, die Mitarbeiter sind sehr zuvorkommend und hilfsbereit.",,2024-01-18T07:34:53.303638Z
100.0,29426088,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:35:00.875806Z,random,70337a10-d50e-4e9b-81e7-7c75a89f44d5,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":45,""text"":""Bedienung"",""start"":36,""labels"":[""SERVICE-POSITIVE""]}]",,6.675,Llama70B,3,Das Ambiente ist sehr schön und die Bedienung freundlich.,,2024-01-18T07:35:00.875825Z
100.0,29426099,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:35:12.740085Z,random,68369b81-0da8-467c-b3c1-a22fcf5705f8,"[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":45,""text"":""Preise"",""start"":39,""labels"":[""PRICE-POSITIVE""]}]",,11.023,Llama70B,3,"Die Bedienung war sehr freundlich, die Preise aber entsprechend.",,2024-01-18T07:35:12.740103Z
100.0,29426106,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:35:19.708600Z,random,f053d3d0-fa31-4390-9183-09872cc918d2,"[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,6.045,Llama70B,3,Das Personal war sehr freundlich.,,2024-01-18T07:35:19.708618Z
100.0,29426117,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:35:31.878161Z,random,98122436-d5a7-4895-9d44-9b3fb9698804,"[{""end"":18,""text"":""Essen"",""start"":13,""labels"":[""PRICE-NEGATIVE""]}]",,11.272,Llama70B,3,Hier ist das Essen leider etwas zu teuer.,,2024-01-18T07:35:31.878179Z
100.0,29426121,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:35:37.981808Z,random,6ea0f4ef-2dcc-4081-8ab1-eeda03e95f86,"[{""end"":48,""text"":""Susanna"",""start"":41,""labels"":[""SERVICE-POSITIVE""]}]",,5.178,Llama70B,3,Wir wurden von dem freundlichen Fräulein Susanna bedient.,,2024-01-18T07:35:37.981829Z
100.0,29426152,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:36:07.190548Z,random,f53464d8-10d4-4a05-b9dd-ee2f2227e589,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,28.281,Llama70B,3,Die Preise sind ein bisschen steil.,,2024-01-18T07:36:07.190566Z
100.0,29426164,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:36:21.366843Z,random,65797f50-55dd-4e68-a130-be5c69d20afa,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,13.29,Llama70B,3,"Das Essen war nicht schlecht, aber auch nicht gut.",,2024-01-18T07:36:21.366864Z
100.0,29390247,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:43:19.223160Z,random,d04ea5b1-fed8-4edc-a691-c999cef72954,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,3.773,Llama70B,3,"Das Essen war gut, aber nichts Besonderes.",,2024-01-17T13:43:19.223180Z
100.0,29426198,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:36:51.200258Z,random,787c6da5-49f2-4f26-ba8f-6313e1a4ad58,,"[{""end"":30,""text"":"", aber nicht so"",""start"":15,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",28.853,Llama70B,3,"Ging mal wieder, aber nicht so sehr überzeugend.",,2024-01-18T07:36:51.200278Z
100.0,29426203,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:36:59.869677Z,random,e015625f-874c-4efc-a0f3-7b4efa63fb26,"[{""end"":20,""text"":""Pizza"",""start"":15,""labels"":[""FOOD-NEGATIVE""]}]",,7.679,Llama70B,3,"Wir hatten ein Pizza, die war noch warm, aber kalt und hart.",,2024-01-18T07:36:59.869696Z
100.0,29426215,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T07:37:12.367281Z,random,5a51084f-0d2d-46c4-b9a1-d8e8235b1aba,"[{""end"":25,""text"":""Atmosphäre"",""start"":15,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":53,""text"":""Essen"",""start"":48,""labels"":[""FOOD-NEGATIVE""]}]",,11.663,Llama70B,3,Leider ist die Atmosphäre nicht so toll und das Essen auch nicht.,,2024-01-18T07:37:12.367297Z
